ID,Segment_Label,Income,Age,Total_Spending,Total_Purchases,Average_Order_Value,Response_Probability,Top_Recommended_Category,Recommendation_Score,Personalized_AOV_Uplift_Proxy
10133,High-Value Loyalists,93790.0,56,2349,25,93.96,0.9889701558791992,Fish Products,3.5,0.17500000000000002
2525,Budget Browsers,38410.0,52,534,16,33.375,0.45337892846029587,Wines,61.150000000000006,3.0575000000000006
8233,Family-Oriented Regular Customers,64866.0,76,556,17,32.705882352941174,0.6150675757712731,Meat Products,17.25,0.8625
9483,Family-Oriented Regular Customers,57957.0,67,637,18,35.388888888888886,0.06638502049769006,Meat Products,100.10000000000002,5.005000000000002
2945,Budget Browsers,46015.0,71,46,4,11.5,0.7960705181238683,Meat Products,5.35,0.2675
10403,Budget Browsers,16531.0,48,44,6,7.333333333333333,0.03702946709017519,Wines,11.25,0.5625
5074,Budget Browsers,28072.0,40,47,4,11.75,0.46917534886180035,Sweet Products,0.25,0.0125
10524,Family-Oriented Regular Customers,49476.0,63,795,18,44.166666666666664,0.21554780458380673,Meat Products,42.55000000000001,2.127500000000001
4690,Family-Oriented Regular Customers,50725.0,73,586,17,34.470588235294116,0.18982578027097463,Wines,21.05000000000001,1.0525000000000007
7521,High-Value Loyalists,83844.0,74,1574,19,82.84210526315789,0.4922126056714653,Fruits,2.299999999999997,0.11499999999999987
7196,Budget Browsers,41145.0,76,13,3,4.333333333333333,0.1808691345066151,Wines,1.5,0.07500000000000001
4406,Family-Oriented Regular Customers,67419.0,56,1471,21,70.04761904761905,0.24178328337872154,Wines,98.35000000000002,4.917500000000001
9672,Budget Browsers,23162.0,56,65,5,13.0,0.01862374590705024,Wines,4.15,0.20750000000000002
4864,Budget Browsers,34380.0,49,175,8,21.875,0.1314222947618988,No strong recommendation,0.0,0.0
4706,Budget Browsers,34704.0,60,40,4,10.0,0.21994944698132432,Meat Products,1.3499999999999996,0.06749999999999999
4070,Family-Oriented Regular Customers,94871.0,57,1078,17,63.411764705882355,0.7664495801575122,Wines,174.25,8.7125
25,Family-Oriented Regular Customers,65148.0,68,1115,19,58.68421052631579,0.4304225077721266,Gold Products,37.44999999999999,1.8724999999999996
3697,Budget Browsers,39898.0,72,134,7,19.142857142857142,0.43514904727111314,No strong recommendation,0.0,0.0
217,High-Value Loyalists,64857.0,70,1540,22,70.0,0.5913548580765184,Sweet Products,26.45,1.3225
4220,Budget Browsers,59892.0,56,87,6,14.5,0.1991832514530918,Gold Products,2.4,0.12
5286,Budget Browsers,41020.0,39,217,9,24.11111111111111,0.08102386845471597,Fruits,0.6000000000000001,0.030000000000000006
9559,Family-Oriented Regular Customers,57072.0,65,1034,25,41.36,0.0857521442324628,Meat Products,23.450000000000003,1.1725
2849,Family-Oriented Regular Customers,60474.0,47,1180,24,49.166666666666664,0.4593769028767055,Wines,108.05000000000001,5.402500000000001
7787,Family-Oriented Regular Customers,62807.0,66,819,20,40.95,0.06808942802013537,Wines,280.0,14.0
3102,Budget Browsers,19414.0,45,32,4,8.0,0.14208103877701575,Wines,5.7,0.28500000000000003
5868,Budget Browsers,19107.0,46,46,4,11.5,0.1413859190380249,Wines,6.800000000000001,0.3400000000000001
8370,Family-Oriented Regular Customers,75484.0,50,1159,16,72.4375,0.17170402685007102,Wines,30.0,1.5
9988,Family-Oriented Regular Customers,70379.0,50,860,22,39.09090909090909,0.07952002678868951,Wines,154.60000000000002,7.730000000000001
2939,High-Value Loyalists,79419.0,56,1631,14,116.5,0.014224692894291227,Wines,44.64999999999998,2.232499999999999
5529,Family-Oriented Regular Customers,64014.0,80,444,15,29.6,0.09506391557907791,Meat Products,6.25,0.3125
9743,Family-Oriented Regular Customers,76998.0,71,1910,27,70.74074074074075,0.2468875048026281,Meat Products,72.25,3.6125000000000003
5763,Budget Browsers,49854.0,54,380,13,29.23076923076923,0.04564614820614778,Sweet Products,3.55,0.1775
3478,Family-Oriented Regular Customers,60585.0,55,736,20,36.8,0.3047532375544389,Meat Products,319.25,15.9625
7494,Budget Browsers,42873.0,76,269,11,24.454545454545453,0.8939736965689499,Fruits,1.7,0.085
1763,High-Value Loyalists,87679.0,38,2524,28,90.14285714285714,0.9594861311923872,Gold Products,18.450000000000003,0.9225000000000002
7250,Family-Oriented Regular Customers,57867.0,48,612,18,34.0,0.038947158308525257,Wines,58.94999999999999,2.9475
2005,Budget Browsers,35765.0,36,75,6,12.5,0.020580449583239888,Fish Products,0.6,0.03
10770,High-Value Loyalists,65492.0,67,1045,24,43.541666666666664,0.03681153507991348,Wines,60.35000000000002,3.0175000000000014
6885,Budget Browsers,32952.0,49,55,5,11.0,0.2542634971458529,Gold Products,0.19999999999999996,0.009999999999999998
2072,Family-Oriented Regular Customers,53374.0,57,1064,15,70.93333333333334,0.9138302948439961,Wines,99.45000000000005,4.972500000000003
9463,Family-Oriented Regular Customers,71706.0,67,1443,21,68.71428571428571,0.3925471259161668,Meat Products,44.14999999999998,2.207499999999999
6318,High-Value Loyalists,68487.0,38,1366,29,47.10344827586207,0.42654532069992174,Meat Products,84.05000000000001,4.202500000000001
4093,Family-Oriented Regular Customers,53253.0,51,436,12,36.333333333333336,0.08136740060869299,Gold Products,47.349999999999994,2.3674999999999997
5751,Budget Browsers,31163.0,53,38,4,9.5,0.08177602277147183,Wines,4.4,0.22000000000000003
3340,Budget Browsers,42014.0,49,436,14,31.142857142857142,0.41813362897269213,No strong recommendation,0.0,0.0
3594,Family-Oriented Regular Customers,54108.0,53,747,19,39.31578947368421,0.147295473307382,Wines,88.45000000000005,4.422500000000002
3584,High-Value Loyalists,49667.0,71,1396,20,69.8,0.9937070497563155,Meat Products,33.55000000000001,1.6775000000000007
3643,High-Value Loyalists,63206.0,52,928,13,71.38461538461539,0.20675286553701164,Wines,215.54999999999995,10.777499999999998
851,Family-Oriented Regular Customers,57136.0,54,642,17,37.76470588235294,0.08458930155592867,Meat Products,57.25,2.8625000000000003
7706,Family-Oriented Regular Customers,46772.0,51,1048,24,43.666666666666664,0.21029823786845278,Meat Products,43.650000000000006,2.1825000000000006
3967,High-Value Loyalists,78931.0,55,943,23,41.0,0.39682459058131264,Meat Products,125.80000000000001,6.290000000000001
10128,Family-Oriented Regular Customers,53977.0,68,907,22,41.22727272727273,0.13882043658563445,Wines,261.79999999999995,13.089999999999998
486,High-Value Loyalists,84219.0,38,1198,17,70.47058823529412,0.14801701773572767,Meat Products,39.44999999999999,1.9724999999999995
9,Budget Browsers,46098.0,51,120,7,17.142857142857142,0.4409981197211515,Wines,17.099999999999994,0.8549999999999998
9451,Family-Oriented Regular Customers,73538.0,61,1658,23,72.08695652173913,0.07719336400212046,Fish Products,4.25,0.21250000000000002
9264,High-Value Loyalists,79529.0,40,1638,21,78.0,0.28008500105487527,Wines,26.94999999999999,1.3474999999999995
3865,Budget Browsers,20981.0,49,73,6,12.166666666666666,0.3965513573132598,Wines,7.6,0.38
2853,Budget Browsers,51766.0,46,275,10,27.5,0.03802942694677831,Fish Products,6.199999999999999,0.31
1490,Family-Oriented Regular Customers,55759.0,64,854,21,40.666666666666664,0.08441661908931102,Meat Products,12.799999999999997,0.6399999999999999
6310,Budget Browsers,33039.0,48,78,6,13.0,0.3091994155739896,No strong recommendation,0.0,0.0
10380,Budget Browsers,37787.0,54,106,6,17.666666666666668,0.14934407092337204,No strong recommendation,0.0,0.0
3887,Budget Browsers,27242.0,56,106,5,21.2,0.9085780950745097,Wines,11.35,0.5675
4278,High-Value Loyalists,87188.0,43,1923,18,106.83333333333333,0.574101169638818,Fish Products,20.650000000000006,1.0325000000000004
8643,High-Value Loyalists,69930.0,55,1662,21,79.14285714285714,0.5027457799131942,Wines,196.64999999999998,9.8325
1998,Budget Browsers,37697.0,50,84,6,14.0,0.04327088930316141,No strong recommendation,0.0,0.0
10795,Budget Browsers,37401.0,53,48,5,9.6,0.24728228652185685,No strong recommendation,0.0,0.0
11110,Budget Browsers,3502.0,53,5,0,0.0,0.6861316507512175,Wines,4.3,0.215
2408,Family-Oriented Regular Customers,58597.0,50,733,20,36.65,0.3931666336908878,Wines,57.0,2.85
202,High-Value Loyalists,82032.0,78,1234,17,72.58823529411765,0.3045915896677053,Gold Products,4.850000000000001,0.24250000000000008
7998,Budget Browsers,28087.0,68,112,6,18.666666666666668,0.13934846405508236,Sweet Products,1.65,0.0825
830,High-Value Loyalists,74004.0,39,1658,14,118.42857142857143,0.9863072816913099,Fish Products,6.200000000000003,0.31000000000000016
3536,Budget Browsers,19740.0,66,55,5,11.0,0.10446870991173246,Meat Products,8.15,0.40750000000000003
6050,Family-Oriented Regular Customers,57036.0,51,1513,22,68.77272727272727,0.7264696801273274,Meat Products,13.849999999999994,0.6924999999999998
125,Family-Oriented Regular Customers,53083.0,68,271,11,24.636363636363637,0.15118949535482964,Sweet Products,1.9,0.095
3463,Family-Oriented Regular Customers,69283.0,51,904,23,39.30434782608695,0.034648381164577524,Wines,89.75,4.4875
2804,Budget Browsers,46098.0,51,120,7,17.142857142857142,0.4409981197211515,Wines,17.099999999999994,0.8549999999999998
3745,Budget Browsers,23331.0,38,103,6,17.166666666666668,0.14878036141468934,Meat Products,23.2,1.16
9771,Budget Browsers,23331.0,38,269,11,24.454545454545453,0.2589464342543996,Gold Products,0.4500000000000002,0.02250000000000001
451,Budget Browsers,9255.0,37,22,4,5.5,0.06438252267601474,Wines,1.0500000000000007,0.05250000000000004
10530,High-Value Loyalists,67786.0,67,1156,15,77.06666666666666,0.8354401401109156,Wines,175.35000000000002,8.767500000000002
1079,Family-Oriented Regular Customers,71969.0,55,1086,16,67.875,0.7614296357095853,Gold Products,15.399999999999999,0.77
8920,Family-Oriented Regular Customers,59235.0,59,1128,25,45.12,0.7457660215744208,Meat Products,272.65,13.6325
6678,Budget Browsers,31928.0,37,72,7,10.285714285714286,0.15525626315044072,No strong recommendation,0.0,0.0
3852,Family-Oriented Regular Customers,74881.0,65,964,23,41.91304347826087,0.09844231288769315,Wines,227.04999999999995,11.3525
528,High-Value Loyalists,65819.0,48,1383,19,72.78947368421052,0.15938297505535487,Wines,146.05,7.302500000000001
73,Budget Browsers,51411.0,73,18,3,6.0,0.2334806972177703,Meat Products,0.2999999999999998,0.014999999999999993
5589,Family-Oriented Regular Customers,51983.0,62,793,21,37.76190476190476,0.16267498765301522,Wines,78.85000000000002,3.9425000000000012
10212,Budget Browsers,42386.0,40,100,6,16.666666666666668,0.3678092684169521,Fish Products,0.35,0.017499999999999998
6365,Budget Browsers,30390.0,39,80,5,16.0,0.2984554931521049,Sweet Products,1.7999999999999998,0.09
5636,Budget Browsers,30983.0,63,167,7,23.857142857142858,0.6260154758253501,Wines,4.399999999999999,0.21999999999999995
591,Family-Oriented Regular Customers,66033.0,69,677,18,37.611111111111114,0.203603099825408,Wines,148.75,7.4375
2217,Budget Browsers,37284.0,51,23,3,7.666666666666667,0.17937052650912613,Meat Products,2.75,0.1375
2544,Family-Oriented Regular Customers,57530.0,75,92,6,15.333333333333334,0.03305070615527305,Gold Products,0.75,0.037500000000000006
7725,High-Value Loyalists,76800.0,61,641,15,42.733333333333334,0.07029997342822618,Wines,80.75,4.0375000000000005
8091,Family-Oriented Regular Customers,63943.0,70,1106,16,69.125,0.25523385291023726,Fish Products,36.35,1.8175000000000001
7321,High-Value Loyalists,76081.0,64,1033,13,79.46153846153847,0.061513307535016395,Wines,7.600000000000023,0.38000000000000117
5462,Family-Oriented Regular Customers,67445.0,52,1174,27,43.48148148148148,0.17900351780135274,Meat Products,153.75,7.6875
7791,Budget Browsers,37054.0,59,25,4,6.25,0.04035092657546736,Fish Products,0.4,0.020000000000000004
955,Budget Browsers,47175.0,64,240,10,24.0,0.48675163191894266,No strong recommendation,0.0,0.0
4037,Budget Browsers,31859.0,50,20,3,6.666666666666667,0.1687018923766069,Wines,10.05,0.5025000000000001
6642,Budget Browsers,27215.0,65,102,7,14.571428571428571,0.43416870798288215,No strong recommendation,0.0,0.0
2793,Family-Oriented Regular Customers,70179.0,50,1034,23,44.95652173913044,0.5507866224404044,Meat Products,65.75,3.2875
5424,Budget Browsers,39922.0,43,156,7,22.285714285714285,0.43529629265333647,Sweet Products,2.6,0.13
879,Family-Oriented Regular Customers,49681.0,50,458,15,30.533333333333335,0.03233553788427232,Meat Products,9.049999999999997,0.4524999999999999
9530,Budget Browsers,24645.0,38,17,3,5.666666666666667,0.699617912286648,Meat Products,3.45,0.17250000000000001
4828,Family-Oriented Regular Customers,79865.0,72,792,20,39.6,0.046857799234669074,Wines,193.89999999999998,9.695
10699,Budget Browsers,44322.0,41,92,6,15.333333333333334,0.06959237615880465,Sweet Products,0.75,0.037500000000000006
1497,Family-Oriented Regular Customers,47958.0,74,407,14,29.071428571428573,0.5866689795515745,No strong recommendation,0.0,0.0
7476,Family-Oriented Regular Customers,63972.0,62,1269,19,66.78947368421052,0.3791085141197789,Wines,59.450000000000045,2.9725000000000024
4390,Family-Oriented Regular Customers,75315.0,72,841,21,40.04761904761905,0.025272476044062638,Meat Products,56.5,2.825
10478,Family-Oriented Regular Customers,55517.0,76,633,18,35.166666666666664,0.4755285722196084,Wines,28.25,1.4125
1081,Family-Oriented Regular Customers,75283.0,69,1019,14,72.78571428571429,0.3433573511493271,Wines,132.70000000000005,6.6350000000000025
4261,High-Value Loyalists,82800.0,80,1315,25,52.6,0.9953520166582291,Meat Products,80.6,4.03
9916,Budget Browsers,38998.0,72,54,5,10.8,0.1365000171289902,Sweet Products,0.2,0.010000000000000002
5350,High-Value Loyalists,90638.0,35,2525,17,148.52941176470588,0.8046811387225682,No strong recommendation,0.0,0.0
8135,Budget Browsers,27161.0,40,52,4,13.0,0.15575557744059979,Wines,2.25,0.1125
8685,Budget Browsers,42014.0,49,436,14,31.142857142857142,0.41813362897269213,No strong recommendation,0.0,0.0
4967,Budget Browsers,38201.0,66,268,11,24.363636363636363,0.6294524604165617,Meat Products,12.25,0.6125
2130,Budget Browsers,45203.0,44,147,7,21.0,0.1359539188013657,Wines,0.25,0.0125
9298,High-Value Loyalists,81574.0,79,1798,17,105.76470588235294,0.4356276035333888,Fruits,16.7,0.835
8175,Budget Browsers,34935.0,34,137,7,19.571428571428573,0.08620458634333679,Wines,4.649999999999999,0.23249999999999993
6257,Family-Oriented Regular Customers,60482.0,50,507,16,31.6875,0.15746429688849448,Fruits,4.799999999999997,0.23999999999999988
3790,Budget Browsers,34633.0,70,15,3,5.0,0.08556932495022558,No strong recommendation,0.0,0.0
9952,High-Value Loyalists,78093.0,79,1105,16,69.0625,0.08791789841885393,Meat Products,304.6,15.230000000000002
3503,High-Value Loyalists,82460.0,76,974,14,69.57142857142857,0.08835992202367449,Meat Products,371.29999999999995,18.564999999999998
5223,Budget Browsers,45903.0,60,66,6,11.0,0.009589679788493663,Meat Products,1.5999999999999996,0.07999999999999999
4608,High-Value Loyalists,81361.0,39,778,26,29.923076923076923,0.2397895534256435,Meat Products,215.29999999999995,10.764999999999999
1626,Budget Browsers,35860.0,53,49,4,12.25,0.52465522247494,Wines,7.850000000000001,0.39250000000000007
4764,Budget Browsers,40442.0,74,169,8,21.125,0.41952631976245935,No strong recommendation,0.0,0.0
2471,Family-Oriented Regular Customers,61482.0,61,299,11,27.181818181818183,0.010114264956399688,Wines,132.7,6.635
5892,Budget Browsers,34968.0,46,221,10,22.1,0.48466970585944014,Gold Products,1.2999999999999998,0.06499999999999999
2612,High-Value Loyalists,75794.0,39,1682,24,70.08333333333333,0.5437022198459811,Sweet Products,3.6499999999999986,0.18249999999999994
4971,Budget Browsers,31497.0,64,155,8,19.375,0.7360915691390452,Sweet Products,0.3500000000000001,0.017500000000000005
5185,High-Value Loyalists,74268.0,71,892,12,74.33333333333333,0.14310468569019175,Wines,164.25,8.2125
10069,Budget Browsers,13724.0,38,58,4,14.5,0.5858410304534595,Wines,9.15,0.4575
2262,Budget Browsers,45143.0,61,311,12,25.916666666666668,0.05342173062568057,No strong recommendation,0.0,0.0
1131,Budget Browsers,52569.0,59,95,6,15.833333333333334,0.10796955011280909,Meat Products,12.75,0.6375000000000001
1041,Budget Browsers,48432.0,53,424,14,30.285714285714285,0.9467741914372039,Fruits,0.04999999999999982,0.0024999999999999914
24,Budget Browsers,17144.0,66,47,7,6.714285714285714,0.01346192900239718,Fish Products,0.95,0.0475
3409,Budget Browsers,36108.0,42,339,12,28.25,0.45786742081438253,Fish Products,0.2999999999999998,0.014999999999999993
7022,Family-Oriented Regular Customers,76445.0,55,1410,20,70.5,0.6403381343996911,Meat Products,100.69999999999999,5.035
7943,Budget Browsers,36663.0,51,35,5,7.0,0.06207324893659211,Meat Products,1.0499999999999998,0.05249999999999999
5272,Family-Oriented Regular Customers,53843.0,61,562,16,35.125,0.0640162264622789,Gold Products,9.650000000000006,0.4825000000000003
5453,High-Value Loyalists,90226.0,70,2352,23,102.26086956521739,0.9507094474181986,No strong recommendation,0.0,0.0
2565,High-Value Loyalists,70638.0,71,1334,19,70.21052631578948,0.7266949746745924,Wines,6.7999999999999545,0.33999999999999775
800,Budget Browsers,44512.0,66,32,4,8.0,0.05126949753395329,Sweet Products,0.05,0.0025000000000000005
11092,Budget Browsers,27116.0,65,41,5,8.2,0.02249460829511397,No strong recommendation,0.0,0.0
5062,Budget Browsers,54072.0,63,39,4,9.75,0.1668994168947969,Meat Products,3.7,0.18500000000000003
8969,Family-Oriented Regular Customers,71855.0,49,1141,21,54.333333333333336,0.07705823616377103,Meat Products,98.79999999999995,4.939999999999998
4656,Family-Oriented Regular Customers,51250.0,36,710,19,37.36842105263158,0.7660137189863155,Meat Products,516.4,25.82
4480,Family-Oriented Regular Customers,60432.0,53,401,14,28.642857142857142,0.017694548359821916,Wines,22.600000000000023,1.1300000000000012
9971,Family-Oriented Regular Customers,65526.0,62,506,16,31.625,0.0540742950504223,Wines,11.949999999999989,0.5974999999999995
6729,High-Value Loyalists,68655.0,38,1538,20,76.9,0.48791284121554357,Wines,44.55000000000001,2.2275000000000005
1773,Budget Browsers,12393.0,48,57,5,11.4,0.4712091820329372,Wines,4.199999999999999,0.20999999999999996
